msoa_code,msoa_name,local_auth_code,local_auth_name,covid_19_deaths,covid_19_deaths_per_thousand,ons_total_deaths,ons_deaths_per_thousand,march_deaths,april_deaths,may_deaths,june_deaths,july_deaths,total_population_mid_2018,over_70_prop,all_bame_prop,all_black_prop,pakistani_or_bangladeshi_prop,all_indian_prop,hypertension,obesity,diabetes,asthma,heart_disease,income_rank,education_rank,health_rank,housing_rank,living_environment_rank
E02000495,Hillingdon 002,E09000017,Hillingdon,10,0.959969280983008,20,1.919938561966017,1,17,2,0,0,10417,0.142747432082173,0.314261585558957,0.0325134593053942,0.0204792568352158,0.140610155177873,12.09,4.62,5.72,4.49,2.58,18772.5,27533.0,24011.5,12575.5,18813.0
E02000496,Hillingdon 003,E09000017,Hillingdon,15,1.97967533324534,25,3.2994588887422465,1,24,0,0,0,7577,0.143328494126963,0.124746587376672,0.0233815380456818,0.00364914177591566,0.0418975537234761,13.4,6.29,5.4,6.12,3.26,14269.0,11870.0,11875.0,7221.0,22844.0
E02000497,Hillingdon 004,E09000017,Hillingdon,16,1.72209665267463,22,2.3678828974276183,4,16,1,1,0,9291,0.131417500807232,0.269081955680619,0.0246218782975729,0.0216907023097666,0.120412709579083,12.99,5.08,5.48,4.76,2.75,14819.0,21462.0,25655.0,5550.0,23845.0
E02000498,Hillingdon 005,E09000017,Hillingdon,4,0.649878147847278,5,0.8123476848090982,0,5,0,0,0,6155,0.150284321689683,0.140199335548172,0.0177740863787375,0.00465116279069767,0.0486710963455149,13.51,5.09,4.87,5.4,2.54,18587.0,23407.5,22442.5,15894.0,22284.5
E02000499,Hillingdon 006,E09000017,Hillingdon,6,0.785134781470819,6,0.7851347814708192,0,6,0,0,0,7642,0.166317717874901,0.231036703155183,0.0212491951062459,0.0168705730843528,0.106374758531873,13.07,5.0,5.0,4.67,2.72,26937.0,29972.0,29038.0,18558.0,20110.0
E02000500,Hillingdon 007,E09000017,Hillingdon,5,0.603354651864365,8,0.9653674429829854,1,7,0,0,0,8287,0.163267768794497,0.182654913144931,0.0120560020741508,0.0125745397977702,0.0723360124449053,13.89,5.52,5.0,5.21,2.68,30845.0,29660.0,28277.0,18067.0,16442.0
E02000501,Hillingdon 008,E09000017,Hillingdon,4,0.475680818171007,11,1.30812224997027,1,6,4,0,0,8409,0.134974432156023,0.18806838850491,0.027282648235722,0.0139444646538135,0.0640232811931611,13.26,5.73,4.73,4.96,2.53,24661.0,23732.0,28415.0,21599.0,18340.0
E02000502,Hillingdon 009,E09000017,Hillingdon,6,0.70085270412335,13,1.5185141922672585,2,9,2,0,0,8561,0.121013900245298,0.213056613687114,0.0319190857743333,0.0126100091947983,0.0667279653224747,13.4,5.2,4.86,4.96,2.56,22829.0,24036.0,23650.0,12522.0,20902.0
E02000503,Hillingdon 010,E09000017,Hillingdon,1,0.109577032653955,3,0.32873109796186717,0,3,0,0,0,9126,0.0937979399517861,0.167594035165813,0.0270420654351213,0.0121299799688404,0.0546405519697306,13.31,5.89,4.75,4.96,2.45,27920.0,21562.0,27897.0,16438.0,15727.0
E02000504,Hillingdon 011,E09000017,Hillingdon,3,0.400962309542902,3,0.40096230954290296,1,2,0,0,0,7482,0.161855118952151,0.175968572202655,0.0151720400975345,0.0104307775670549,0.0815497155242481,13.68,4.46,5.37,5.57,2.76,30043.0,28886.0,28554.0,19355.0,22265.0
E02000506,Hillingdon 013,E09000017,Hillingdon,3,0.380083618396047,8,1.0135563157227923,1,4,1,2,0,7893,0.159001647029013,0.32064712902798,0.024399946956637,0.0237369049197719,0.162710515846704,11.61,4.7,5.1,4.69,2.34,26646.0,29327.0,28904.0,11584.0,20116.0
E02000507,Hillingdon 014,E09000017,Hillingdon,1,0.12119743061447,8,0.9695794449157678,0,7,1,0,0,8251,0.0947763907405163,0.312979982374417,0.0460783079441017,0.0329850182550673,0.110285786226866,11.05,4.32,5.18,4.19,2.16,23028.0,20742.0,26893.0,18164.0,17557.0
E02000508,Hillingdon 015,E09000017,Hillingdon,1,0.085128117817315,8,0.6810249425385205,1,5,1,0,1,11747,0.0622286541244573,0.35191637630662,0.0802482578397212,0.0409407665505226,0.0822081881533101,8.31,5.02,3.83,4.09,1.6,17285.5,21932.5,20396.5,4559.5,12286.5
E02000509,Hillingdon 016,E09000017,Hillingdon,4,0.328030178776447,6,0.49204526816467115,0,6,0,0,0,12194,0.0485484664589142,0.422579659981675,0.0808307034510841,0.0784892599002341,0.0875496284230886,8.21,5.03,3.77,4.06,1.57,13992.5,19668.5,20826.0,5130.5,15200.0
E02000510,Hillingdon 017,E09000017,Hillingdon,4,0.43931905546403,5,0.5491488193300385,0,5,0,0,0,9105,0.11554091158704,0.356845031271716,0.0550150567523743,0.0384526291406069,0.107597868890433,9.83,4.38,4.92,4.23,1.83,17070.0,20920.0,22860.0,8466.0,17484.0
E02000511,Hillingdon 018,E09000017,Hillingdon,6,0.601443464314354,11,1.1026463512429832,0,10,0,0,1,9976,0.100641539695268,0.423297262889879,0.0861447061319753,0.0371313388499893,0.129959685974962,10.99,5.4,5.65,4.5,1.83,17109.5,17535.5,24724.0,10615.5,14087.0
E02000512,Hillingdon 019,E09000017,Hillingdon,2,0.226500566251415,6,0.6795016987542469,0,5,1,0,0,8830,0.0884484711211778,0.40694913135858,0.105486814148231,0.046119235095613,0.105236845394325,10.23,4.64,5.24,4.36,1.76,8912.0,11524.0,14361.0,5651.0,16307.0
E02000513,Hillingdon 020,E09000017,Hillingdon,5,0.497561946462334,9,0.8956115036322022,2,5,2,0,0,10049,0.0579162105682157,0.559799554565701,0.183184855233853,0.0481069042316258,0.133073496659242,11.41,4.91,5.98,4.57,1.82,6671.0,12000.0,16547.0,4901.0,15615.0
E02000514,Hillingdon 021,E09000017,Hillingdon,9,0.839787253895679,15,1.3996454231594662,1,12,2,0,0,10717,0.0745544462069609,0.713238289205702,0.1040733197556,0.0670061099796334,0.278716904276985,12.13,5.6,7.26,4.84,2.06,13013.0,13591.5,19891.0,5543.0,14616.5
E02000515,Hillingdon 022,E09000017,Hillingdon,4,0.330441966129698,7,0.5782734407269723,0,5,1,1,0,12105,0.0671623296158612,0.304339496120318,0.073187086885717,0.0430117827378101,0.0620749113899798,10.7,5.95,5.09,4.78,1.94,10214.5,9501.5,14162.5,5786.0,13576.5
E02000516,Hillingdon 023,E09000017,Hillingdon,5,0.543951261966927,8,0.8703220191470844,0,7,1,0,0,9192,0.0587467362924282,0.670576853307534,0.118756802515419,0.0750997702261458,0.241262546861772,11.97,6.71,7.44,5.01,2.19,16167.0,18615.0,23362.0,925.0,19638.0
E02000517,Hillingdon 024,E09000017,Hillingdon,7,0.691153238546603,10,0.9873617693522907,1,6,2,0,1,10128,0.0648696682464455,0.562369580338511,0.149895664270809,0.0598191514027359,0.14931602133086,10.94,5.78,6.72,4.36,1.8,7653.0,9564.0,14609.0,7305.0,14314.0
E02000518,Hillingdon 025,E09000017,Hillingdon,3,0.337685727149932,9,1.0130571814497973,0,9,0,0,0,8884,0.0855470508779829,0.32210085986521,0.0649546827794562,0.0424122705089472,0.0919126191029514,10.19,5.66,5.1,4.55,1.79,10199.0,5862.0,16951.0,5443.0,15277.0
E02000519,Hillingdon 026,E09000017,Hillingdon,3,0.324499729583558,4,0.43266630611141155,1,3,0,0,0,9245,0.0833964305029745,0.63005313005313,0.129244629244629,0.0839685839685839,0.213213213213213,12.27,6.55,7.53,4.83,2.14,7012.0,13093.0,14024.0,5330.0,11370.0
E02000520,Hillingdon 027,E09000017,Hillingdon,8,0.579542161692263,12,0.8693132425383947,2,8,2,0,0,13804,0.0656331498116487,0.63372144698249,0.144164963114389,0.0906586081237223,0.218647231357212,10.45,6.47,6.88,4.21,1.69,9548.5,12177.5,13997.0,4810.5,12041.0
E02000521,Hillingdon 028,E09000017,Hillingdon,4,0.304275064658451,8,0.6085501293169024,2,5,0,0,1,13146,0.0548455804046858,0.484261501210653,0.111682808716707,0.0654761904761904,0.159301856335754,10.31,6.14,5.64,4.56,1.68,8963.0,10283.0,16559.0,2738.0,12157.0
E02000522,Hillingdon 029,E09000017,Hillingdon,6,0.623441396508728,14,1.4546965918536992,0,12,1,1,0,9624,0.0840606816292601,0.337108517277244,0.0815901999306598,0.0336299549289263,0.0915289494972841,10.73,6.32,5.39,4.87,1.88,11409.0,16771.0,16996.0,10265.0,15060.0
E02000523,Hillingdon 030,E09000017,Hillingdon,4,0.343377113915357,6,0.5150656708730363,0,4,2,0,0,11649,0.0608635934414971,0.722498962224989,0.114362806143628,0.0940224159402241,0.320776255707762,9.41,5.91,6.29,3.84,1.39,12856.0,14969.0,24511.0,7004.0,8793.0
E02000524,Hillingdon 031,E09000017,Hillingdon,5,0.616067028092656,11,1.3553474618038444,1,9,1,0,0,8116,0.0786101527846229,0.39951973585472,0.0718895392465856,0.0513282305267897,0.123217769773375,10.61,6.25,5.8,4.46,1.83,15646.5,12415.0,17615.5,3172.0,8936.5
E02000525,Hillingdon 032,E09000017,Hillingdon,4,0.389521861914499,8,0.7790437238289999,1,6,0,0,1,10269,0.0640763462849352,0.616360752322683,0.109675957398595,0.0853161114887831,0.225470201676863,10.89,6.61,6.7,4.17,1.69,11610.0,16077.0,22564.0,1703.0,11909.0
E02000526,Hounslow 001,E09000018,Hounslow,2,0.234934805591448,4,0.4698696111828968,0,2,2,0,0,8513,0.0942088570421708,0.167104320840296,0.0284077345428503,0.0103843399379326,0.0256624492719026,8.73,4.66,3.11,3.73,1.63,25565.0,31675.0,28549.0,10713.0,6253.0
E02000528,Hounslow 003,E09000018,Hounslow,4,0.323049588111775,10,0.8076239702794379,0,9,1,0,0,12382,0.0742206428686803,0.373469003203316,0.115978895798002,0.0330695308083663,0.0444695684944413,10.14,6.05,4.03,4.44,1.86,6630.0,17254.5,13424.5,3044.0,9364.5
E02000529,Hounslow 004,E09000018,Hounslow,3,0.334933571508317,3,0.33493357150831754,0,3,0,0,0,8957,0.0819470804957016,0.774029356060606,0.0775331439393939,0.100970643939393,0.360321969696969,11.16,6.98,7.33,4.79,2.48,8854.0,20575.0,20549.0,3031.0,10049.0
E02000530,Hounslow 005,E09000018,Hounslow,6,0.819560169375768,9,1.2293402540636524,2,5,2,0,0,7321,0.0689796475891271,0.731168641216908,0.134561942372385,0.117010384671639,0.256106479450051,11.46,7.55,7.88,4.3,2.39,5527.0,11146.5,18146.0,1259.5,13734.0
E02000531,Hounslow 006,E09000018,Hounslow,6,0.572628364191639,8,0.7635044855888529,3,5,0,0,0,10478,0.0857988165680473,0.28277062977653,0.0729418593402341,0.0245719260907419,0.0422753216600561,11.1,6.68,4.44,4.64,2.04,13889.0,28041.0,22508.0,7294.0,2587.0
E02000532,Hounslow 007,E09000018,Hounslow,3,0.332926423260459,4,0.4439018976806126,0,4,0,0,0,9011,0.10931084230385,0.215720524017467,0.0543668122270742,0.0123362445414847,0.0312227074235807,8.48,4.55,3.06,3.93,1.54,21128.5,31689.0,28027.0,12852.5,8543.0
E02000533,Hounslow 008,E09000018,Hounslow,3,0.355534486845224,5,0.5925574780753733,1,2,1,1,0,8438,0.0986015643517421,0.187128241732096,0.0434213656911729,0.00892219842969307,0.028669997620747,7.99,4.87,2.83,4.17,1.44,19095.0,29903.0,21288.0,11220.0,11964.0
E02000534,Hounslow 009,E09000018,Hounslow,3,0.372902423865755,4,0.49720323182100684,1,3,0,0,0,8045,0.0926041019266625,0.528219791148682,0.0409000497265042,0.0691198408751864,0.242665340626553,10.33,6.34,5.23,4.21,2.06,21654.5,30731.5,25668.5,2299.5,9685.0
E02000535,Hounslow 010,E09000018,Hounslow,10,1.07735401853048,10,1.077354018530489,4,5,0,0,1,9282,0.0936220642102995,0.798837584759444,0.0440210956839952,0.118071251749004,0.42815628027123,12.14,7.86,8.02,4.16,2.54,14133.0,21653.0,23821.0,4036.0,10803.0
E02000536,Hounslow 011,E09000018,Hounslow,3,0.321543408360128,7,0.7502679528403001,0,7,0,0,0,9330,0.0878885316184351,0.765562628115222,0.056640414284173,0.11090732549358,0.395619807962023,10.93,7.52,7.39,3.94,2.21,13258.0,23549.0,19520.0,4291.0,8891.0
E02000537,Hounslow 012,E09000018,Hounslow,2,0.222866057499442,6,0.6685981724983285,0,4,2,0,0,8974,0.0989525295297526,0.723085846867749,0.0316705336426914,0.0919953596287703,0.412180974477958,9.88,6.39,6.4,3.59,2.12,21109.0,28064.0,28491.0,2467.0,9610.0
E02000538,Hounslow 013,E09000018,Hounslow,4,0.415498078321387,6,0.6232471174820816,0,6,0,0,0,9627,0.0746857795782694,0.780760368663594,0.0732718894009216,0.1286866359447,0.369815668202764,11.65,7.34,8.06,3.74,2.25,13560.0,16622.0,20645.0,1505.0,9056.0
E02000539,Hounslow 014,E09000018,Hounslow,9,0.820868296242247,12,1.0944910616563297,5,6,0,1,0,10964,0.0717803721269609,0.352957589285714,0.0726376488095238,0.0357142857142857,0.0864955357142857,9.57,5.73,4.52,4.7,1.83,16658.0,19968.0,20565.0,5693.0,7176.0
E02000540,Hounslow 015,E09000018,Hounslow,12,1.08922574203503,16,1.452300989380049,3,11,2,0,0,11017,0.0816011618407915,0.5446679645252,0.0626216742375081,0.0627298291152931,0.238481505515898,10.35,6.66,6.31,3.92,2.12,14879.0,26304.0,19083.0,4149.0,5719.0
E02000541,Hounslow 016,E09000018,Hounslow,7,0.72433774834437,15,1.5521523178807948,0,9,5,1,0,9664,0.0798841059602649,0.737802816901408,0.0763943661971831,0.0971267605633802,0.332619718309859,11.8,7.56,8.14,3.91,2.31,11050.0,20273.0,17886.0,3885.0,10137.0
E02000542,Hounslow 017,E09000018,Hounslow,7,0.601581299415606,14,1.2031625988312136,1,12,1,0,0,11636,0.0797524922653832,0.726160068114091,0.0603448275862069,0.0862068965517241,0.380906768837803,10.81,7.76,7.23,3.78,2.2,10864.0,23189.0,18618.0,2116.0,5580.0
E02000543,Hounslow 018,E09000018,Hounslow,3,0.219796322074877,7,0.5128580848413803,0,7,0,0,0,13649,0.0561945930104769,0.657645351319047,0.0499445061043285,0.0815333390250149,0.346538034662341,9.93,6.85,6.14,3.73,1.99,14894.5,24302.5,22397.5,2175.0,6414.5
E02000544,Hounslow 019,E09000018,Hounslow,1,0.122369065100342,2,0.24473813020068527,0,2,0,0,0,8172,0.102912383749388,0.48786437370411,0.0425661666056836,0.0604951823393096,0.213318697402122,10.87,6.89,5.34,4.37,2.15,20592.0,23536.0,24394.0,5658.0,9112.0
E02000545,Hounslow 020,E09000018,Hounslow,1,0.114823745550579,2,0.22964749110115973,1,1,0,0,0,8709,0.0864622803995866,0.365358758098032,0.114289206698447,0.0354479892433687,0.0623395672900623,8.92,4.24,3.85,4.6,1.67,11004.0,23188.0,16842.0,4441.0,11919.0
E02000546,Hounslow 021,E09000018,Hounslow,1,0.102806620746376,7,0.7196463452246324,0,4,3,0,0,9727,0.0678523696926082,0.755282051282051,0.0686153846153846,0.142974358974358,0.336615384615384,11.48,8.02,7.61,4.0,2.33,11966.0,23005.0,20686.0,4217.0,11099.0
E02000547,Hounslow 022,E09000018,Hounslow,5,0.501756146512794,10,1.0035122930255895,0,10,0,0,0,9965,0.0929252383341695,0.397542735042735,0.0636752136752136,0.0530982905982906,0.130876068376068,10.82,7.95,5.92,3.63,1.98,14383.0,10804.0,19649.0,6580.0,9888.0
E02000548,Hounslow 023,E09000018,Hounslow,6,0.599340725202277,6,0.5993407252022775,0,6,0,0,0,10011,0.0796124263310358,0.327035043392288,0.0739316708777326,0.0444908271998242,0.0859057453586729,11.5,8.21,6.29,3.9,2.13,10562.0,8779.0,17339.0,2443.0,10167.0
E02000549,Hounslow 024,E09000018,Hounslow,7,0.606796116504854,15,1.3002773925104023,0,10,3,0,2,11536,0.0929264909847434,0.372515203775982,0.0491059272034129,0.0590904965054007,0.106381047472088,11.28,8.17,6.19,4.13,2.14,13177.5,13956.0,16399.5,6599.0,9315.5
E02000550,Hounslow 025,E09000018,Hounslow,0,0.0,2,0.1807337791433219,0,0,1,1,0,11066,0.0560274715344297,0.385754109391521,0.0897817937133519,0.0359511679323272,0.117850620013457,10.77,6.96,5.81,3.96,1.85,9232.0,7849.5,17070.5,3580.5,10578.5
E02000551,Hounslow 026,E09000018,Hounslow,2,0.219466695928892,4,0.43893339185778557,0,3,1,0,0,9113,0.0724240096565346,0.361736707685163,0.096935221732064,0.0558393313211051,0.0549106106338518,10.93,8.54,5.99,4.07,2.31,5324.0,8312.0,14873.0,2107.0,12049.0
E02000552,Hounslow 027,E09000018,Hounslow,1,0.109385254867643,4,0.4375410194705754,0,1,3,0,0,9142,0.0581929555895865,0.282482458262763,0.0682313089765303,0.0296394870554076,0.0633922090491168,10.51,6.68,5.52,3.76,1.84,16016.0,16089.0,19951.0,3530.0,12189.0
E02000553,Hounslow 028,E09000018,Hounslow,3,0.415973377703827,7,0.9706045479755963,1,5,1,0,0,7212,0.0944259567387687,0.262528387585162,0.0567751703255109,0.0325510976532929,0.0532929598788796,9.88,6.32,4.61,4.45,1.93,13193.0,13681.0,18362.0,6699.5,15034.0
E02000554,Islington 001,E09000019,Islington,1,0.0997804829375374,1,0.09978048293753741,0,1,0,0,0,10022,0.0603671921772101,0.394358527553909,0.198213896754519,0.0241777390546721,0.0142670442169461,8.57,5.64,4.34,4.98,1.31,3684.0,16516.0,7047.0,8312.0,10987.0
E02000555,Islington 002,E09000019,Islington,2,0.20167389331451,5,0.5041847332862761,1,1,3,0,0,9917,0.0724009276999092,0.319302721088435,0.144132653061224,0.0260416666666666,0.0145620748299319,9.13,5.68,4.4,5.32,1.5,7740.5,21070.0,10317.5,10957.0,11949.0
E02000556,Islington 003,E09000019,Islington,6,0.526085050416484,10,0.8768084173608066,2,7,1,0,0,11405,0.0580447172292854,0.337729816147082,0.151179056754596,0.0325739408473221,0.0207833733013589,7.81,5.27,3.96,4.4,1.2,7003.0,23345.0,10738.0,8288.0,8649.5
E02000557,Islington 004,E09000019,Islington,2,0.225326723749436,5,0.5633168093735917,0,5,0,0,0,8876,0.0850608382154123,0.314254062038404,0.125430822255046,0.0137863121614967,0.0151403249630723,9.21,5.21,4.19,4.92,1.5,7337.0,23244.0,6966.0,7914.0,7071.0
E02000558,Islington 005,E09000019,Islington,3,0.294290759270158,7,0.6866784382970375,0,6,1,0,0,10194,0.0630763194035707,0.518602029312288,0.276099210822998,0.0479143179255918,0.0127395715896279,8.01,6.21,4.4,4.24,1.26,3300.0,11648.0,8378.0,6241.0,8915.0
E02000559,Islington 006,E09000019,Islington,1,0.0950209045990117,2,0.19004180919802358,0,2,0,0,0,10524,0.0507411630558722,0.274436090225563,0.109820004556846,0.0315561631351105,0.0145819093187514,7.32,4.64,3.69,4.48,1.23,16456.5,26892.5,16926.0,12469.0,5664.0
E02000560,Islington 007,E09000019,Islington,1,0.110975474420153,2,0.2219509488403063,0,1,1,0,0,9011,0.0547109088891355,0.318117580553985,0.10175240248728,0.0204918032786885,0.0228942905596382,8.17,5.51,4.26,4.28,1.47,11085.0,22002.0,13413.0,6514.5,5348.0
E02000561,Islington 008,E09000019,Islington,4,0.467344315924757,5,0.584180394905947,0,5,0,0,0,8559,0.06975113915177,0.214820552543248,0.0624838626387813,0.0099406145107152,0.0192357345726826,8.89,4.61,3.91,4.46,1.41,16641.5,30937.5,23866.5,8777.0,6055.0
E02000562,Islington 009,E09000019,Islington,5,0.565674850096164,7,0.7919447901346306,0,6,1,0,0,8839,0.0750084851227514,0.294807159062263,0.131711620872195,0.0247038064028232,0.0120998235442399,7.03,3.84,3.39,4.69,1.26,9270.0,23012.0,15498.0,10244.0,10076.0
E02000563,Islington 010,E09000019,Islington,4,0.46419867703377,5,0.5802483462922131,0,5,0,0,0,8617,0.0661483114773122,0.341857176526042,0.162738628329012,0.0275748291303323,0.0119019561630921,8.88,5.28,4.37,4.74,1.59,4400.0,16860.0,4953.0,6447.0,8181.0
E02000564,Islington 011,E09000019,Islington,2,0.144896037093385,5,0.36224009273346375,0,5,0,0,0,13803,0.0397015141635876,0.334286803966437,0.120327993897787,0.0246948893974065,0.0184973302822273,8.61,5.45,4.33,4.21,1.31,8272.0,21346.0,13875.0,5496.0,5955.0
E02000565,Islington 012,E09000019,Islington,2,0.220896841175171,6,0.6626905235255136,0,3,2,1,0,9054,0.05168986083499,0.378282643214852,0.179430804934652,0.0293147673140344,0.0113594723341883,7.55,4.96,3.59,4.52,1.3,4882.0,19723.0,7100.0,9277.0,9500.0
E02000566,Islington 013,E09000019,Islington,1,0.106575722050516,3,0.31972716615155067,0,2,1,0,0,9383,0.0657572205051689,0.227217050465458,0.0755756981871631,0.0186183243508084,0.0113914747672709,8.37,4.52,3.72,4.77,1.23,14466.0,27607.0,22657.0,12354.0,5007.0
E02000567,Islington 014,E09000019,Islington,3,0.260235947258848,3,0.260235947258848,0,3,0,0,0,11528,0.0601145038167938,0.275535817725429,0.106487738945742,0.0222050588916779,0.0124541417262019,7.97,6.18,3.63,4.78,1.25,8772.5,18705.0,10735.0,10470.5,6237.0
E02000568,Islington 015,E09000019,Islington,6,0.464792005577504,10,0.7746533426291734,0,9,0,0,1,12909,0.0553102486637229,0.379532467532467,0.157090909090909,0.0381298701298701,0.013090909090909,8.88,5.58,4.51,4.8,1.53,6861.0,9730.0,8084.0,6044.0,9435.0
E02000569,Islington 016,E09000019,Islington,6,0.539422817585183,8,0.7192304234469118,2,6,0,0,0,11123,0.0785759237615751,0.276292157254041,0.112751945719417,0.0224506086609459,0.013570145679505,7.95,5.53,3.57,4.79,1.23,7232.0,19834.0,11899.5,10949.5,7876.0
E02000570,Islington 017,E09000019,Islington,2,0.200863713970071,4,0.4017274279401426,0,3,1,0,0,9957,0.062167319473737,0.187347649448636,0.0545560069645966,0.0105629715612304,0.0168311085316308,7.47,4.56,3.17,4.51,1.23,16844.0,26334.0,17351.0,12366.0,5653.0
E02000571,Islington 018,E09000019,Islington,3,0.326406267000326,6,0.6528125340006529,0,5,1,0,0,9191,0.0719181808290719,0.285020545386626,0.11617482256257,0.0293861287510895,0.0134478894284646,8.27,7.1,3.57,4.45,1.52,4939.0,15166.0,8056.0,7991.0,5664.0
E02000572,Islington 019,E09000019,Islington,7,0.755368511924031,7,0.7553685119240315,0,6,1,0,0,9267,0.0678752562857451,0.444405553611013,0.168475090421187,0.0754871076887177,0.0232178275580445,8.0,4.86,3.8,4.8,1.35,3497.0,13112.0,5616.0,8636.0,7595.0
E02000573,Islington 020,E09000019,Islington,18,1.73093566689104,20,1.9232618521011635,1,18,1,0,0,10399,0.0689489373978267,0.204749827069402,0.0555683652294212,0.0130274383214203,0.0177542079778648,6.68,4.43,2.86,3.94,1.22,13959.0,24549.0,16023.0,11456.0,2562.0
E02000574,Islington 021,E09000019,Islington,3,0.312891113892365,9,0.9386733416770964,0,4,4,1,0,9588,0.059136420525657,0.309728267262675,0.0919891777437948,0.0302317374426538,0.0182331490412892,6.02,4.44,2.77,3.97,1.12,10495.0,24504.0,12997.0,8153.0,4328.0
E02000575,Islington 022,E09000019,Islington,3,0.198176773682124,6,0.39635354736424894,0,4,2,0,0,15138,0.0396353547364248,0.308941037934224,0.0840272520817562,0.026747413575574,0.0379342249137858,6.05,4.11,2.47,3.47,1.09,10281.0,22056.0,13701.0,6131.0,4369.0
E02000576,Islington 023,E09000019,Islington,3,0.25342118601115,4,0.33789491468153404,1,3,0,0,0,11838,0.0562595032944754,0.357903706859821,0.142735406902428,0.0233276523221133,0.0216233489561141,7.3,4.44,2.95,3.5,1.24,7626.0,16449.0,14761.0,7329.0,5754.0
E02000577,Kensington and Chelsea 001,E09000020,Kensington and Chelsea,4,0.592329335110321,5,0.7404116688879017,0,4,1,0,0,6753,0.0983266696283133,0.56174468676205,0.244339491596055,0.0256980136130018,0.0101402972635088,10.58,7.58,5.92,4.62,1.64,1532.0,16437.0,9861.0,1736.0,6849.0
E02000578,Kensington and Chelsea 002,E09000020,Kensington and Chelsea,8,1.36775517182424,13,2.2226021542143957,1,9,2,0,1,5849,0.116772097794494,0.444808554674025,0.170921007243877,0.0212142117971714,0.0100034494653328,10.08,6.41,5.16,4.79,1.81,1885.5,14857.5,9113.0,2556.0,7590.0
E02000579,Kensington and Chelsea 003,E09000020,Kensington and Chelsea,4,0.49109883364027,7,0.8594229588704727,0,3,4,0,0,8145,0.0949048496009822,0.311397400185701,0.107126276694521,0.00847260909935004,0.00916898792943361,9.79,5.63,4.72,4.42,1.72,7131.0,25141.0,16091.0,2801.0,4943.0
E02000580,Kensington and Chelsea 004,E09000020,Kensington and Chelsea,5,0.624843789052736,6,0.7498125468632841,0,6,0,0,0,8002,0.0914771307173206,0.367648757943385,0.148931253610629,0.00901213171577123,0.00901213171577123,8.59,4.28,4.14,3.76,1.52,5776.0,24928.0,19850.0,2066.0,3180.0
E02000581,Kensington and Chelsea 005,E09000020,Kensington and Chelsea,4,0.604047115675022,8,1.2080942313500453,0,6,1,1,0,6622,0.139383871942011,0.459852014250479,0.188133735269936,0.0147985749520416,0.00863250205535763,9.01,4.69,4.47,4.02,1.71,2102.0,15796.0,11456.0,2280.0,8663.0
E02000582,Kensington and Chelsea 006,E09000020,Kensington and Chelsea,6,0.825650199532131,8,1.1008669327095086,0,7,1,0,0,7267,0.116279069767441,0.220655438046742,0.0393001697349523,0.0084867476171824,0.0161901031466248,6.87,2.74,2.38,2.76,1.22,18804.0,31975.0,31509.0,4945.0,2841.0
E02000583,Kensington and Chelsea 007,E09000020,Kensington and Chelsea,2,0.287521564117308,3,0.43128234617596317,0,2,1,0,0,6956,0.109401955146636,0.20156100232781,0.0421744488566342,0.00342325071888265,0.0104066821854032,8.01,3.21,3.2,3.32,1.54,19096.0,30481.0,30120.0,5236.0,3062.0
E02000584,Kensington and Chelsea 008,E09000020,Kensington and Chelsea,1,0.124331717021012,1,0.12433171702101206,1,0,0,0,0,8043,0.115131169961457,0.21374419173392,0.0223771093176815,0.00501345072144778,0.0167522621667889,7.47,2.43,2.38,2.51,1.53,29862.0,32564.0,32730.0,7102.0,2398.0
E02000585,Kensington and Chelsea 009,E09000020,Kensington and Chelsea,2,0.249252243270189,4,0.4985044865403789,1,1,1,1,0,8024,0.118145563310069,0.326097328244274,0.0450858778625954,0.0104961832061068,0.022662213740458,7.35,2.97,2.61,2.75,1.56,15362.0,30282.0,29268.0,1745.0,6875.0
E02000586,Kensington and Chelsea 010,E09000020,Kensington and Chelsea,0,0.0,0,0.0,0,0,0,0,0,7663,0.0854756622732611,0.270433775260651,0.0213669712961771,0.0118419358990861,0.0232977217145063,6.46,2.32,2.11,2.04,1.4,31886.0,32465.0,32721.0,4782.0,4350.0
E02000587,Kensington and Chelsea 011,E09000020,Kensington and Chelsea,4,0.538068334678504,4,0.5380683346785041,0,4,0,0,0,7434,0.119854721549636,0.262395321015552,0.0123620895919181,0.0101023527847933,0.0204705569586601,7.99,2.48,2.74,2.33,1.73,30205.0,32416.0,32769.0,8934.0,2992.0
E02000588,Kensington and Chelsea 012,E09000020,Kensington and Chelsea,2,0.25458248472505,2,0.2545824847250509,1,1,0,0,0,7856,0.125381873727087,0.207010663071454,0.0137271724476038,0.00821179066062017,0.0134820443681823,7.59,2.29,2.05,1.97,1.32,32613.0,30287.0,32842.0,4306.0,2629.0
E02000589,Kensington and Chelsea 013,E09000020,Kensington and Chelsea,5,0.575771533855366,5,0.5757715338553662,3,2,0,0,0,8684,0.0750806080147397,0.35172903837044,0.0339886309805779,0.0123164377072477,0.0246328754144955,6.87,3.11,2.67,2.36,1.34,24575.0,31205.0,31503.0,1981.0,2105.0
