msoa_code,msoa_name,local_auth_code,local_auth_name,total_cases,total_population_mid_2018,cases_per_thousand,cx,cy,week,cases,cummulative_cases,cases_delta,cummulative_delta,cases_rank_stand,date
E02000151,Petts Wood,E09000006,Bromley,15,7655,1.9595035924232527,0.07902108599999999,51.38620237,25,0.0,1.959503592423253,-0.004564628878180502,-1.0232660455191902,0.0,21/06/2020
E02000152,Bromley Common,E09000006,Bromley,43,7927,5.424498549262016,0.048097798,51.38394042,25,0.0,5.424498549262015,-0.004564628878180502,2.441728911319572,0.0,21/06/2020
E02000153,Hayes North,E09000006,Bromley,21,7913,2.653860735498547,0.01211773,51.38395216,25,0.0,2.653860735498547,-0.004564628878180502,-0.32890890244389626,0.0,21/06/2020
E02000154,Orpington West,E09000006,Bromley,46,8509,5.4060406628275945,0.094649985,51.37929799,25,0.0,5.4060406628275945,-0.004564628878180502,2.4232710248851514,0.0,21/06/2020
E02000155,Orpington East,E09000006,Bromley,26,6973,3.728667718342177,0.11398651800000001,51.37848839,25,0.0,3.7286677183421766,-0.004564628878180502,0.7458980803997335,0.0,21/06/2020
E02000156,West Wickham,E09000006,Bromley,56,12239,4.5755372170929,-0.013022521,51.376616299999995,25,0.0,4.5755372170929,-0.004564628878180502,1.5927675791504567,0.0,21/06/2020
E02000157,Crofton,E09000006,Bromley,15,8262,1.8155410312273057,0.07485705599999999,51.37317602,25,0.0,1.8155410312273057,-0.004564628878180502,-1.1672286067151374,0.0,21/06/2020
E02000158,Goddington,E09000006,Bromley,23,7825,2.939297124600639,0.114020341,51.36895776,25,0.0,2.939297124600639,-0.004564628878180502,-0.04347251334180413,0.0,21/06/2020
E02000159,Keston,E09000006,Bromley,20,6962,2.872737719046251,0.041893092,51.36455506,25,0.0,2.872737719046251,-0.004564628878180502,-0.11003191889619224,0.0,21/06/2020
E02000160,Hayes South & Coney Hall,E09000006,Bromley,47,8038,5.8472256780293606,0.011132992,51.365571100000004,25,0.0,5.8472256780293606,-0.004564628878180502,2.8644560400869175,0.0,21/06/2020
E02000161,Orpington South,E09000006,Bromley,30,8808,3.4059945504087192,0.092892196,51.36358581,25,0.0,3.4059945504087197,-0.004564628878180502,0.4232249124662766,0.0,21/06/2020
E02000162,Farnborough,E09000006,Bromley,50,6990,7.15307582260372,0.07152045900000001,51.34470349,25,0.0,7.15307582260372,-0.004564628878180502,4.170306184661277,0.0,21/06/2020
E02000163,Chelsfield & Green Street Green,E09000006,Bromley,43,7764,5.538382277176713,0.115776766,51.34977184,25,0.0,5.538382277176713,-0.004564628878180502,2.55561263923427,0.0,21/06/2020
E02000165,Biggin Hill West,E09000006,Bromley,7,6984,1.002290950744559,0.018337541000000002,51.31416416,25,0.0,1.002290950744559,-0.004564628878180502,-1.9804786871978841,0.0,21/06/2020
E02000166,Highgate West,E09000007,Camden,5,9092,0.5499340079190497,-0.155807071,51.56484033,25,0.0,0.5499340079190497,-0.004564628878180502,-2.4328356300233933,0.0,21/06/2020
E02000167,Hampstead Town,E09000007,Camden,12,9437,1.2715905478435943,-0.174931239,51.56177332,25,0.0,1.2715905478435943,-0.004564628878180502,-1.7111790900988488,0.0,21/06/2020
E02000168,Tufnell Park West,E09000007,Camden,22,9501,2.3155457320282076,-0.142048396,51.55563864,25,0.0,2.3155457320282076,-0.004564628878180502,-0.6672239059142355,0.0,21/06/2020
E02000169,Frognal,E09000007,Camden,19,9199,2.0654418958582457,-0.186473544,51.55688026,25,0.0,2.0654418958582457,-0.004564628878180502,-0.9173277420841974,0.0,21/06/2020
E02000170,Fortune Green,E09000007,Camden,24,9690,2.476780185758514,-0.201167481,51.55416138,25,0.0,2.476780185758514,-0.004564628878180502,-0.505989452183929,0.0,21/06/2020
E02000171,Mansfield Road & Park Hill Road,E09000007,Camden,18,9464,1.9019442096365173,-0.159030678,51.55272431,25,0.0,1.9019442096365173,-0.004564628878180502,-1.0808254283059258,0.0,21/06/2020
E02000172,Kentish Town West,E09000007,Camden,32,12101,2.6444095529295097,-0.147973198,51.54978074,25,0.0,2.64440955292951,-0.004564628878180502,-0.3383600850129329,0.0,21/06/2020
E02000173,Fitzjohns & Royal Free,E09000007,Camden,23,9893,2.324876175073284,-0.173744735,51.55000999,25,0.0,2.3248761750732845,-0.004564628878180502,-0.6578934628691586,0.0,21/06/2020
E02000174,Kentish Town East,E09000007,Camden,12,10236,1.1723329425556859,-0.136033311,51.54846813,25,0.0,1.1723329425556859,-0.004564628878180502,-1.8104366953867572,0.0,21/06/2020
E02000175,West Hampstead,E09000007,Camden,27,11240,2.402135231316726,-0.189874447,51.54938963,25,0.0,2.402135231316726,-0.004564628878180502,-0.580634406625717,0.0,21/06/2020
E02000176,Belsize Park,E09000007,Camden,5,7654,0.6532532009406846,-0.168234175,51.5478326,25,0.0,0.6532532009406846,-0.004564628878180502,-2.3295164370017583,0.0,21/06/2020
E02000177,Chalk Farm,E09000007,Camden,26,10464,2.484709480122324,-0.153369203,51.54565994,25,0.0,2.4847094801223246,-0.004564628878180502,-0.4980601578201185,0.0,21/06/2020
E02000178,Kilburn Grange,E09000007,Camden,26,10424,2.49424405218726,-0.199588104,51.54664577,25,0.0,2.49424405218726,-0.004564628878180502,-0.4885255857551831,0.0,21/06/2020
E02000179,Adelaide Road,E09000007,Camden,17,7577,2.2436320443447273,-0.164189551,51.54477164,25,0.0,2.2436320443447273,-0.004564628878180502,-0.7391375935977158,0.0,21/06/2020
E02000180,Camden Road South,E09000007,Camden,11,9764,1.1265874641540352,-0.13137664300000002,51.54428257,25,0.0,1.1265874641540354,-0.004564628878180502,-1.8561821737884077,0.0,21/06/2020
E02000181,South Hampstead,E09000007,Camden,20,9139,2.18842324105482,-0.18731465600000002,51.54385649,25,0.0,2.18842324105482,-0.004564628878180502,-0.7943463968876232,0.0,21/06/2020
E02000182,Swiss Cottage,E09000007,Camden,15,8675,1.7291066282420748,-0.171114723,51.54109306,25,0.0,1.729106628242075,-0.004564628878180502,-1.253663009700368,0.0,21/06/2020
E02000183,Primrose Hill,E09000007,Camden,13,8612,1.5095215977705527,-0.152702562,51.5402626,25,0.0,1.5095215977705525,-0.004564628878180502,-1.4732480401718906,0.0,21/06/2020
E02000184,Camden Street & Elm Village,E09000007,Camden,13,10251,1.2681689591259389,-0.136310318,51.539473,25,0.0,1.2681689591259389,-0.004564628878180502,-1.7146006788165042,0.0,21/06/2020
E02000185,Kilburn East,E09000007,Camden,41,9954,4.11894715692184,-0.18782537,51.53893215,25,0.0,4.11894715692184,-0.004564628878180502,1.1361775189793972,0.0,21/06/2020
E02000186,Camden Town & Mornington Crescent,E09000007,Camden,9,8180,1.1002444987775062,-0.144617549,51.53305053,25,0.0,1.1002444987775062,-0.004564628878180502,-1.882525139164937,0.0,21/06/2020
E02000187,Somers Town,E09000007,Camden,20,11091,1.803263907672888,-0.128794489,51.53395608,25,0.0,1.8032639076728882,-0.004564628878180502,-1.1795057302695549,0.0,21/06/2020
E02000188,Euston,E09000007,Camden,24,8883,2.701789935832489,-0.138936738,51.52890131,25,0.0,2.701789935832489,-0.004564628878180502,-0.28097970210995404,0.0,21/06/2020
E02000189,Gray's Inn Road,E09000007,Camden,4,7083,0.5647324579980234,-0.118606609,51.52791947,25,0.0,0.5647324579980234,-0.004564628878180502,-2.41803717994442,0.0,21/06/2020
E02000190,Bloomsbury East,E09000007,Camden,14,8540,1.639344262295082,-0.12409031400000001,51.52615972,25,0.0,1.639344262295082,-0.004564628878180502,-1.343425375647361,0.0,21/06/2020
E02000191,Fitzrovia East & Bloomsbury West,E09000007,Camden,20,8703,2.298058140870964,-0.134180076,51.52249221,25,0.0,2.298058140870964,-0.004564628878180502,-0.6847114970714792,0.0,21/06/2020
E02000192,Hatton Garden & Theobalds Road,E09000007,Camden,19,8784,2.163023679417122,-0.113067015,51.52135648,25,0.0,2.163023679417122,-0.004564628878180502,-0.8197459585253211,0.0,21/06/2020
E02000193,"Holborn, St Giles & Bloomsbury South",E09000007,Camden,6,8595,0.6980802792321117,-0.12238616199999999,51.51867492,25,0.0,0.6980802792321117,-0.004564628878180502,-2.2846893587103314,0.0,21/06/2020
E02000194,Crystal Palace Triangle,E09000008,Croydon,30,9410,3.1880977683315623,-0.086727794,51.41559452,25,0.0,3.188097768331562,-0.004564628878180502,0.2053281303891188,0.0,21/06/2020
E02000195,Upper Norwood,E09000008,Croydon,37,9833,3.7628394182853655,-0.10512158699999999,51.41605726,25,0.0,3.7628394182853655,-0.004564628878180502,0.7800697803429224,0.0,21/06/2020
E02000196,Norbury East,E09000008,Croydon,41,8087,5.069865215778409,-0.1154244,51.40990404,25,0.0,5.06986521577841,-0.004564628878180502,2.087095577835967,0.0,21/06/2020
E02000197,Norbury West,E09000008,Croydon,38,9593,3.961221724173877,-0.12511988400000001,51.40639535,25,0.0,3.9612217241738765,-0.004564628878180502,0.9784520862314334,0.0,21/06/2020
E02000198,Thornton Heath North West,E09000008,Croydon,38,8746,4.3448433569631835,-0.098626268,51.40597742,25,0.0,4.3448433569631835,-0.004564628878180502,1.3620737190207404,0.0,21/06/2020
E02000199,Thornton Heath North East,E09000008,Croydon,50,8414,5.942476824340385,-0.091186246,51.40294909,25,0.0,5.942476824340385,-0.004564628878180502,2.9597071863979423,0.0,21/06/2020
E02000200,South Norwood Hill,E09000008,Croydon,36,8847,4.069175991861648,-0.079504873,51.40318014,25,0.0,4.069175991861648,-0.004564628878180502,1.0864063539192053,0.0,21/06/2020
E02000201,South Norwood Central,E09000008,Croydon,28,9256,3.025064822817632,-0.06959752599999999,51.39976246,25,0.0,3.0250648228176313,-0.004564628878180502,0.04229518487518824,0.0,21/06/2020
E02000202,Thornton Heath West,E09000008,Croydon,33,8486,3.888757954277634,-0.110646392,51.39912385,25,0.0,3.888757954277633,-0.004564628878180502,0.9059883163351898,0.0,21/06/2020
E02000203,Thornton Heath Central,E09000008,Croydon,60,7937,7.559531309058839,-0.097741138,51.39683112,25,0.0,7.559531309058839,-0.004564628878180502,4.576761671116396,0.0,21/06/2020
E02000204,West Thornton North,E09000008,Croydon,54,9620,5.613305613305613,-0.11899971599999999,51.39458006,25,0.31185031185031187,5.613305613305614,0.3072856829721314,2.6305359753631707,6.652765253982567,21/06/2020
E02000206,Selhurst North,E09000008,Croydon,34,10206,3.3313737017440723,-0.089361186,51.39078301,25,0.0,3.3313737017440723,-0.004564628878180502,0.3486040638016292,0.0,21/06/2020
E02000207,Woodside & Ashburton,E09000008,Croydon,31,9156,3.3857579729139364,-0.066843473,51.38869439,25,0.0,3.3857579729139364,-0.004564628878180502,0.40298833497149333,0.0,21/06/2020
E02000208,University Hospital & Queen's Road,E09000008,Croydon,63,10902,5.778756191524491,-0.10629726099999999,51.38845075,25,0.0,5.778756191524491,-0.004564628878180502,2.795986553582048,0.0,21/06/2020
E02000209,West Thornton South & Ampere Way,E09000008,Croydon,47,8833,5.320955507755009,-0.12464899900000001,51.38685746,25,0.0,4.981320049813201,-0.004564628878180502,1.9985504118707578,0.0,21/06/2020
E02000210,Addiscombe North,E09000008,Croydon,19,8512,2.232142857142857,-0.077955992,51.38473429,25,0.0,2.2321428571428568,-0.004564628878180502,-0.7506267807995863,0.0,21/06/2020
E02000211,Monks Orchard,E09000008,Croydon,24,8094,2.965159377316531,-0.046477894000000006,51.38346148,25,0.0,2.965159377316531,-0.004564628878180502,-0.01761026062591231,0.0,21/06/2020
E02000212,Broad Green & Waddon Marsh,E09000008,Croydon,50,9306,5.372877713303245,-0.11763786400000001,51.38038037,25,0.0,5.372877713303246,-0.004564628878180502,2.3901080753608026,0.0,21/06/2020
E02000213,Selhurst South & West Croydon,E09000008,Croydon,93,11127,8.358047991372338,-0.099604463,51.38148794,25,0.0,8.358047991372338,-0.004564628878180502,5.375278353429895,0.0,21/06/2020
E02000214,Addiscombe East,E09000008,Croydon,23,6245,3.6829463570856684,-0.066392831,51.37939939,25,0.0,3.042433947157726,-0.004564628878180502,0.059664309215282874,0.0,21/06/2020
E02000215,Addiscombe West,E09000008,Croydon,59,11321,5.211553749668758,-0.083730481,51.37864414,25,0.0,5.211553749668757,-0.004564628878180502,2.2287841117263136,0.0,21/06/2020
E02000216,Park Hill & Lloyd Park,E09000008,Croydon,27,6941,3.8899294049848727,-0.07767794,51.36948247,25,0.0,3.8899294049848727,-0.004564628878180502,0.9071597670424296,0.0,21/06/2020
E02000217,Croydon Minster & Waddon North,E09000008,Croydon,38,12202,3.1142435666284216,-0.11085579699999999,51.37254917,25,0.0,3.1142435666284216,-0.004564628878180502,0.13147392868597851,0.0,21/06/2020
E02000218,Shirley East,E09000008,Croydon,11,6782,1.6219404305514598,-0.030631033999999998,51.37106525,25,0.0,1.6219404305514598,-0.004564628878180502,-1.3608292073909833,0.0,21/06/2020
E02000219,Shirley West,E09000008,Croydon,25,7535,3.3178500331785004,-0.047270608,51.36531533,25,0.0,3.3178500331785004,-0.004564628878180502,0.33508039523605726,0.0,21/06/2020
E02000220,Central Croydon,E09000008,Croydon,70,12744,5.49278091650973,-0.096259204,51.36835561,25,0.0,5.49278091650973,-0.004564628878180502,2.510011278567287,0.0,21/06/2020
E02000221,Waddon South,E09000008,Croydon,59,10834,5.445818718848071,-0.112571495,51.35893527,25,0.0,5.445818718848071,-0.004564628878180502,2.463049080905628,0.0,21/06/2020
E02000222,Croham,E09000008,Croydon,30,8323,3.6044695422323683,-0.08616432800000001,51.35815011,25,0.0,3.6044695422323683,-0.004564628878180502,0.6216999042899252,0.0,21/06/2020
E02000223,New Addington North,E09000008,Croydon,21,8635,2.4319629415170816,-0.020428238,51.35409055,25,0.0,2.4319629415170816,-0.004564628878180502,-0.5508066964253615,0.0,21/06/2020
E02000224,Purley North,E09000008,Croydon,12,8016,1.4970059880239521,-0.099494261,51.34911945,25,0.0,1.4970059880239521,-0.004564628878180502,-1.485763649918491,0.0,21/06/2020
E02000225,New Addington Central,E09000008,Croydon,29,7609,3.811276120383756,-0.013432777,51.34779352,25,0.0,3.8112761203837557,-0.004564628878180502,0.8285064824413126,0.0,21/06/2020
E02000226,Selsdon,E09000008,Croydon,18,7519,2.393935363745179,-0.066701417,51.35050236,25,0.0,2.393935363745179,-0.004564628878180502,-0.5888342741972643,0.0,21/06/2020
E02000227,Forestdale,E09000008,Croydon,38,11492,3.3066481030281936,-0.036631565,51.34601949,25,0.0,3.3066481030281936,-0.004564628878180502,0.32387846508575047,0.0,21/06/2020
E02000228,Sanderstead,E09000008,Croydon,23,7770,2.9601029601029603,-0.08450488699999999,51.34048426,25,0.0,2.96010296010296,-0.004564628878180502,-0.022666677839483285,0.0,21/06/2020
E02000229,New Addington South,E09000008,Croydon,23,6791,3.3868355175968192,-0.007107174,51.33762268,25,0.0,3.3868355175968192,-0.004564628878180502,0.4040658796543761,0.0,21/06/2020
E02000230,Purley Central,E09000008,Croydon,46,10536,4.365983295368261,-0.112159185,51.33932884,25,0.0,4.365983295368261,-0.004564628878180502,1.3832136574258183,0.0,21/06/2020
E02000231,Woodcote,E09000008,Croydon,47,7628,6.161510225485055,-0.135008302,51.33454717,25,0.0,6.1615102254850544,-0.004564628878180502,3.1787405875426114,0.0,21/06/2020
E02000232,Selsdon Park & Hamsey Green,E09000008,Croydon,18,6299,2.857596443879981,-0.063283596,51.3298315,25,0.0,2.8575964438799804,-0.004564628878180502,-0.12517319406246274,0.0,21/06/2020
E02000233,Kenley North,E09000008,Croydon,12,6525,1.839080459770115,-0.10870295,51.32394179,25,0.0,1.839080459770115,-0.004564628878180502,-1.1436891781723282,0.0,21/06/2020
E02000234,Coulsdon,E09000008,Croydon,38,8753,4.341368673597624,-0.12666909,51.32099494,25,0.0,4.341368673597623,-0.004564628878180502,1.35859903565518,0.0,21/06/2020
E02000235,Kenley South,E09000008,Croydon,22,7096,3.100338218714769,-0.09444277599999999,51.31801275,25,0.0,3.100338218714769,-0.004564628878180502,0.11756858077232568,0.0,21/06/2020
E02000236,Woodmansterne,E09000008,Croydon,21,8014,2.6204142750187174,-0.146433455,51.31009405,25,0.0,2.6204142750187174,-0.004564628878180502,-0.3623553629237257,0.0,21/06/2020
E02000237,Old Coulsdon,E09000008,Croydon,19,7685,2.47234873129473,-0.11813008800000001,51.30143402,25,0.0,2.47234873129473,-0.004564628878180502,-0.5104209066477132,0.0,21/06/2020
E02000238,Whitton Avenue West,E09000009,Ealing,24,9416,2.548853016142736,-0.34793675,51.55337417,25,0.0,2.548853016142736,-0.004564628878180502,-0.43391662179970725,0.0,21/06/2020
E02000239,Horsenden,E09000009,Ealing,23,8823,2.6068230760512296,-0.32675275600000003,51.54836846,25,0.0,2.1534625410857986,-0.004564628878180502,-0.8293070968566445,0.0,21/06/2020
E02000240,Northolt West,E09000009,Ealing,41,10153,4.038215305820939,-0.37482429899999997,51.55005872,25,0.0,3.7427361371023338,-0.004564628878180502,0.7599664991598907,0.0,21/06/2020
E02000241,Northolt East,E09000009,Ealing,20,6690,2.9895366218236172,-0.364381015,51.54628242,25,0.0,2.9895366218236177,-0.004564628878180502,0.006766983881174582,0.0,21/06/2020
E02000242,Bilton Road,E09000009,Ealing,28,6862,4.080443019527834,-0.31281169600000003,51.53945627,25,0.0,4.080443019527834,-0.004564628878180502,1.0976733815853912,0.0,21/06/2020
E02000243,Greenford North,E09000009,Ealing,26,8467,3.0707452462501474,-0.345708525,51.5380887,25,0.0,2.7164284870674384,-0.004564628878180502,-0.26634115087500465,0.0,21/06/2020
E02000244,Perivale,E09000009,Ealing,18,7495,2.401601067378252,-0.323110034,51.535076600000004,25,0.0,2.401601067378252,-0.004564628878180502,-0.5811685705641909,0.0,21/06/2020
E02000245,Northolt South,E09000009,Ealing,35,8441,4.1464281483236585,-0.384559985,51.53913668,25,0.0,4.1464281483236585,-0.004564628878180502,1.1636585103812154,0.0,21/06/2020
E02000246,Kingshill Avenue,E09000009,Ealing,38,8678,4.378889144964277,-0.40017479799999994,51.53732279,25,0.0,4.378889144964278,-0.004564628878180502,1.3961195070218348,0.0,21/06/2020
E02000247,Greenford West,E09000009,Ealing,72,10505,6.853879105188006,-0.36829852799999996,51.53492194,25,0.0,6.853879105188005,-0.004564628878180502,3.871109467245562,0.0,21/06/2020
E02000248,Hanger Hill East,E09000009,Ealing,16,7676,2.084418968212611,-0.291530681,51.52977261,25,0.0,2.084418968212611,-0.004564628878180502,-0.8983506697298322,0.0,21/06/2020
E02000249,Greenford South,E09000009,Ealing,69,7475,9.23076923076923,-0.353412567,51.52770363,25,0.0,9.23076923076923,-0.004564628878180502,6.247999592826787,0.0,21/06/2020
E02000250,Pitshanger,E09000009,Ealing,23,6300,3.6507936507936507,-0.308726111,51.52688653,25,0.0,3.650793650793651,-0.004564628878180502,0.668024012851208,0.0,21/06/2020
E02000251,Greenford Ravenor Park,E09000009,Ealing,31,7475,4.147157190635451,-0.363253496,51.52639277,25,0.0,4.147157190635451,-0.004564628878180502,1.1643875526930083,0.0,21/06/2020
E02000252,North Acton,E09000009,Ealing,26,11431,2.274516665208643,-0.26380019,51.52540828,25,0.0,2.274516665208643,-0.004564628878180502,-0.7082529727338001,0.0,21/06/2020
E02000253,Cuckoo Park,E09000009,Ealing,32,9313,3.436057124449694,-0.336391434,51.52372236,25,0.0,3.436057124449694,-0.004564628878180502,0.4532874865072509,0.0,21/06/2020
E02000254,Southall North,E09000009,Ealing,48,8402,5.712925493930016,-0.37382302700000003,51.521269200000006,25,0.0,4.998809807188764,-0.004564628878180502,2.0160401692463212,0.0,21/06/2020
E02000255,Drayton Green & Cleveland,E09000009,Ealing,34,9285,3.66182014001077,-0.324432254,51.52210831,25,0.0,3.66182014001077,-0.004564628878180502,0.6790505020683271,0.0,21/06/2020
E02000256,Ealing Broadway West,E09000009,Ealing,15,8675,1.7291066282420748,-0.314353372,51.51712602,25,0.0,1.729106628242075,-0.004564628878180502,-1.253663009700368,0.0,21/06/2020
E02000257,Ealing Broadway East,E09000009,Ealing,26,14438,1.8008034353788613,-0.295388121,51.51741695,25,0.0,1.8008034353788613,-0.004564628878180502,-1.1819662025635818,0.0,21/06/2020
E02000258,Acton Noel Road & Lunton Road,E09000009,Ealing,20,6971,2.869028833739779,-0.273677348,51.51679676,25,0.0,2.869028833739779,-0.004564628878180502,-0.11374080420266397,0.0,21/06/2020
E02000259,Brent Valley,E09000009,Ealing,25,6053,4.130183380142078,-0.342832992,51.51744474,25,0.0,4.130183380142078,-0.004564628878180502,1.1474137421996353,0.0,21/06/2020
E02000260,Southall Park,E09000009,Ealing,54,9334,5.785301049925005,-0.37223368700000004,51.51222115,25,0.0,5.785301049925005,-0.004564628878180502,2.802531411982562,0.0,21/06/2020
E02000261,East Acton,E09000009,Ealing,53,11833,4.47899940843404,-0.25389508899999996,51.51135472,25,0.0,4.47899940843404,-0.004564628878180502,1.4962297704915972,0.0,21/06/2020
E02000262,Acton Central,E09000009,Ealing,46,8910,5.162738496071829,-0.269493363,51.50955441,25,0.0,5.16273849607183,-0.004564628878180502,2.179968858129387,0.0,21/06/2020
E02000263,Southall West,E09000009,Ealing,69,11887,5.80466055354589,-0.386957476,51.50936088,25,0.0,5.80466055354589,-0.004564628878180502,2.821890915603447,0.0,21/06/2020
E02000264,Ealing Common & Twyford Ave,E09000009,Ealing,18,8433,2.134471718249733,-0.285306937,51.50844568,25,0.0,2.134471718249733,-0.004564628878180502,-0.8482979196927101,0.0,21/06/2020
E02000265,West Ealing,E09000009,Ealing,28,10676,2.6227051330086173,-0.32555232300000003,51.50883111,25,0.0,2.6227051330086173,-0.004564628878180502,-0.3600645049338258,0.0,21/06/2020
E02000266,Norwood Green North & Windmill Park,E09000009,Ealing,88,11456,7.681564245810056,-0.356862379,51.50685433,25,0.0,7.245111731843574,-0.004564628878180502,4.262342093901131,0.0,21/06/2020
E02000267,Hanwell,E09000009,Ealing,15,7305,2.0533880903490758,-0.338258785,51.50680537,25,0.0,2.0533880903490758,-0.004564628878180502,-0.9293815475933673,0.0,21/06/2020
E02000268,St Mary's,E09000009,Ealing,3,8944,0.3354203935599284,-0.301396112,51.50518813,25,0.0,0.3354203935599284,-0.004564628878180502,-2.647349244382515,0.0,21/06/2020
E02000269,Northfields,E09000009,Ealing,23,8021,2.867472883680339,-0.314050502,51.50497261,25,0.0,2.867472883680339,-0.004564628878180502,-0.11529675426210417,0.0,21/06/2020
E02000270,South Acton,E09000009,Ealing,32,7778,4.114168166623811,-0.27272320899999997,51.50269388,25,0.0,4.114168166623811,-0.004564628878180502,1.131398528681368,0.0,21/06/2020
E02000271,Bedford Park,E09000009,Ealing,7,6895,1.015228426395939,-0.257698498,51.50156661,25,0.0,1.015228426395939,-0.004564628878180502,-1.967541211546504,0.0,21/06/2020
E02000272,Elthorne Park,E09000009,Ealing,7,6470,1.0819165378670788,-0.329454072,51.49993849,25,0.0,1.0819165378670788,-0.004564628878180502,-1.9008531000753643,0.0,21/06/2020
E02000274,Southall Green,E09000009,Ealing,59,14155,4.168138466972801,-0.39113070200000005,51.50016322,25,0.0,4.168138466972801,-0.004564628878180502,1.1853688290303577,0.0,21/06/2020
E02000275,Norwood Green South,E09000009,Ealing,42,7472,5.620985010706638,-0.37239008,51.49786419,25,0.0,5.620985010706637,-0.004564628878180502,2.6382153727641935,0.0,21/06/2020
E02000276,South Ealing,E09000009,Ealing,6,6532,0.9185548071034905,-0.310535497,51.49657377,25,0.0,0.9185548071034905,-0.004564628878180502,-2.0642148308389525,0.0,21/06/2020
E02000277,Bullsmoor & Freezywater,E09000010,Enfield,10,7652,1.3068478829064296,-0.03576273,51.6778684,25,0.0,1.3068478829064296,-0.004564628878180502,-1.6759217550360135,0.0,21/06/2020
E02000278,Turkey Street,E09000010,Enfield,20,9837,2.033140185015757,-0.046097597000000004,51.67477335,25,0.0,2.033140185015757,-0.004564628878180502,-0.9496294529266862,0.0,21/06/2020
E02000279,Enfield Lock,E09000010,Enfield,16,13053,1.2257718532138207,-0.020894197,51.67239762,25,0.0,1.2257718532138207,-0.004564628878180502,-1.7569977847286224,0.0,21/06/2020
E02000280,Chase & Crews Hill,E09000010,Enfield,21,8532,2.461322081575246,-0.105476239,51.67802804,25,0.0,2.461322081575246,-0.004564628878180502,-0.521447556367197,0.0,21/06/2020
E02000281,Carterhatch & Forty Hall,E09000010,Enfield,37,9311,3.9737944366877884,-0.064753904,51.66653933,25,0.0,3.973794436687789,-0.004564628878180502,0.9910247987453458,0.0,21/06/2020
E02000282,Enfield Wash,E09000010,Enfield,25,10054,2.4865725084543464,-0.045970757,51.66461357,25,0.0,2.486572508454347,-0.004564628878180502,-0.49619712948809624,0.0,21/06/2020
E02000283,Brimsdown Avenue,E09000010,Enfield,3,8840,0.3393665158371041,-0.035555679,51.66049934,25,0.0,0.3393665158371041,-0.004564628878180502,-2.643403122105339,0.0,21/06/2020
E02000284,Chase Side,E09000010,Enfield,17,8654,1.9644095216085047,-0.08710556800000001,51.6592536,25,0.0,1.9644095216085047,-0.004564628878180502,-1.0183601163339384,0.0,21/06/2020
E02000285,Enfield Town North,E09000010,Enfield,8,6435,1.2432012432012431,-0.072838828,51.65862313,25,0.0,1.2432012432012431,-0.004564628878180502,-1.7395683947412,0.0,21/06/2020
E02000286,Chase Farm & The Ridgeway,E09000010,Enfield,43,8517,5.048726077257251,-0.10160459,51.66052348,25,0.0,5.048726077257251,-0.004564628878180502,2.0659564393148075,0.0,21/06/2020
E02000287,Cockfosters & Hadley Wood,E09000010,Enfield,11,7156,1.5371716042481833,-0.153350895,51.66374754,25,0.0,1.5371716042481833,-0.004564628878180502,-1.4455980336942598,0.0,21/06/2020
E02000288,Southbury East,E09000010,Enfield,25,11338,2.204974422296701,-0.051002195,51.65133759,25,0.0,2.204974422296701,-0.004564628878180502,-0.7777952156457419,0.0,21/06/2020
E02000289,World's End,E09000010,Enfield,16,6597,2.4253448537213886,-0.115891381,51.6540744,25,0.0,2.4253448537213886,-0.004564628878180502,-0.5574247842210545,0.0,21/06/2020
E02000290,Brimsdown & Ponders End,E09000010,Enfield,7,6949,1.0073391854943157,-0.024615555,51.65038042,25,0.0,1.0073391854943157,-0.004564628878180502,-1.9754304524481274,0.0,21/06/2020
E02000291,Enfield Town South & Bush Hill Park,E09000010,Enfield,53,10253,5.169218765239442,-0.07378517799999999,51.64600815,25,0.0,5.169218765239442,-0.004564628878180502,2.1864491272969993,0.0,21/06/2020
E02000292,Southbury West,E09000010,Enfield,23,9832,2.339300244100895,-0.062395345,51.64585538,25,0.0,2.3393002441008948,-0.004564628878180502,-0.6434693938415483,0.0,21/06/2020
E02000293,Grange Park,E09000010,Enfield,10,6472,1.5451174289245984,-0.093747328,51.64397629,25,0.0,1.5451174289245984,-0.004564628878180502,-1.4376522090178447,0.0,21/06/2020
E02000294,Ponders End South,E09000010,Enfield,47,9425,4.986737400530504,-0.037955886,51.63737182,25,0.0,4.986737400530504,-0.004564628878180502,2.0039677625880605,0.0,21/06/2020
E02000295,Oakwood Park & Highlands,E09000010,Enfield,10,9043,1.1058277120424638,-0.119472729,51.63941491,25,0.0,1.1058277120424638,-0.004564628878180502,-1.8769419258999793,0.0,21/06/2020
E02000296,Southgate,E09000010,Enfield,61,10450,5.837320574162679,-0.133302604,51.64203417,25,0.0,5.837320574162679,-0.004564628878180502,2.854550936220236,0.0,21/06/2020
E02000297,Bury Street West & Village Road,E09000010,Enfield,18,9620,1.8711018711018712,-0.080013179,51.63548199,25,0.0,1.5592515592515594,-0.004564628878180502,-1.4235180786908836,0.0,21/06/2020
E02000298,Winchmore Hill,E09000010,Enfield,24,8063,2.9765595932035223,-0.104772244,51.63339345,25,0.0,2.9765595932035223,-0.004564628878180502,-0.006210044738920839,0.0,21/06/2020
