msoa_code,msoa_name,local_auth_code,local_auth_name,total_population_mid_2018,covid_19_deaths,covid_19_deaths_per_thousand,ons_total_deaths,ons_deaths_per_thousand,total_cases,cases_per_thousand,cx,cy,population_density,over_70_prop,proportion_at_risk_jobs,insecure_proportion,all_bame_prop,all_black_prop,pakistani_or_bangladeshi_prop,all_indian_prop,hypertension,obesity,diabetes,asthma,heart_disease,income_rank,education_rank,health_rank,housing_rank,living_environment_rank
E02000516,Yeading Brookside,E09000017,Hillingdon,9192,5,0.543951261966927,8,0.8703220191470844,36,3.91644908616188,-0.38746370399999996,51.52163435,0.19279574293900945,0.0587467362924282,0.28080229226361,0.28679343579057,0.670576853307534,0.118756802515419,0.0750997702261458,0.241262546861772,0.6624579124579125,0.5558035714285714,0.6449115044247787,0.7430555555555555,0.5867158671586715,0.4679531247501958,0.5112290801289233,0.6706045865184156,0.031028551771585824,0.7516922831886597
E02000517,Hayes End,E09000017,Hillingdon,10128,7,0.691153238546603,10,0.9873617693522907,46,4.541864139020537,-0.437096631,51.51943719,0.21653704461727385,0.0648696682464455,0.306482234879306,0.323569297531869,0.562369580338511,0.149895664270809,0.0598191514027359,0.14931602133086,0.5757575757575757,0.45200892857142866,0.5652654867256637,0.5925925925925927,0.44280442804428044,0.19571855665158513,0.1992278391561385,0.36646977067407926,0.2504987960096319,0.5396989726845585
E02000518,Yiewsley East,E09000017,Hillingdon,8884,3,0.337685727149932,9,1.0130571814497973,29,3.264295362449347,-0.458548794,51.51644891,0.1277118297175604,0.0855470508779829,0.276828957430538,0.307417792505735,0.32210085986521,0.0649546827794562,0.0424122705089472,0.0919126191029514,0.5126262626262625,0.43861607142857145,0.38606194690265483,0.6365740740740738,0.4391143911439115,0.277126732641609,0.07161447112152916,0.4478457261987492,0.18644650842793256,0.5780441188181891
E02000519,Hayes Town North,E09000017,Hillingdon,9245,3,0.324499729583558,4,0.43266630611141155,20,2.1633315305570577,-0.405649815,51.51573759,0.18338108882521492,0.0833964305029745,0.306735190695158,0.314038409521233,0.63005313005313,0.129244629244629,0.0839685839685839,0.213213213213213,0.6877104377104376,0.5379464285714286,0.6548672566371682,0.7013888888888887,0.5682656826568266,0.17522262546163805,0.3208776435305676,0.3461431549687283,0.1825593395252838,0.42247352074540095
E02000520,Hayes Town & Lake Farm,E09000017,Hillingdon,13804,8,0.579542161692263,12,0.8693132425383947,42,3.0425963488843815,-0.42308934,51.50942337,0.09373720835038887,0.0656331498116487,0.293504901960784,0.324346405228758,0.63372144698249,0.144164963114389,0.0906586081237223,0.218647231357212,0.5345117845117844,0.5290178571428572,0.5829646017699115,0.5578703703703702,0.4022140221402214,0.2563270396009528,0.2893190161843534,0.3452050034746351,0.16468868249054008,0.4491916859122402
E02000521,West Drayton East,E09000017,Hillingdon,13146,4,0.304275064658451,8,0.6085501293169024,29,2.2059942187737716,-0.45084016600000004,51.50203149,0.15349979533360622,0.0548455804046858,0.286137710898313,0.303921568627451,0.484261501210653,0.111682808716707,0.0654761904761904,0.159301856335754,0.5227272727272727,0.49218749999999994,0.44579646017699115,0.6388888888888887,0.39852398523985233,0.23760571711777967,0.2240128233854427,0.4342251563585824,0.0933952528379773,0.45381062355658197
E02000522,West Drayton West,E09000017,Hillingdon,9624,6,0.623441396508728,14,1.4546965918536992,25,2.597672485453034,-0.47292211700000003,51.50297666,0.21367171510437988,0.0840606816292601,0.291117193331675,0.269470017417268,0.337108517277244,0.0815901999306598,0.0336299549289263,0.0915289494972841,0.5580808080808081,0.5122767857142858,0.4181415929203539,0.710648148148148,0.4723247232472324,0.3158163999424451,0.4476636963753253,0.44940931202223766,0.35232198142414856,0.5694035199490324
E02000523,Hayes South,E09000017,Hillingdon,11649,4,0.343377113915357,6,0.5150656708730363,28,2.4036397974075028,-0.42415054,51.49881844,0.2275890298812935,0.0608635934414971,0.290154264972777,0.324410163339383,0.722498962224989,0.114362806143628,0.0940224159402241,0.320776255707762,0.446969696969697,0.46651785714285715,0.5176991150442478,0.4722222222222221,0.29151291512915123,0.36208412604518053,0.38554611420396767,0.7105281445448228,0.24014447884416923,0.31986143187066973
E02000524,"Heathrow, Hardmonsworth & Sipson",E09000017,Hillingdon,8116,5,0.616067028092656,11,1.3553474618038444,11,1.3553474618038444,-0.46553325799999995,51.47682595,0.0012279983626688508,0.0786101527846229,0.297853828306265,0.339327146171694,0.39951973585472,0.0718895392465856,0.0513282305267897,0.123217769773375,0.5479797979797979,0.5044642857142858,0.46349557522123885,0.6157407407407406,0.4538745387453875,0.4513101728245056,0.29750598941725986,0.47093467685892987,0.10832473340213278,0.3255753762841443
E02000525,Harlington & Cranford Cross,E09000017,Hillingdon,10269,4,0.389521861914499,8,0.7790437238289999,19,1.8502288440938748,-0.42567642899999997,51.48481911,0.07695456406058125,0.0640763462849352,0.317988668555241,0.347969782813975,0.616360752322683,0.109675957398595,0.0853161114887831,0.225470201676863,0.5715488215488216,0.5446428571428572,0.5630530973451328,0.548611111111111,0.4022140221402214,0.3222433612048154,0.4237404988021166,0.6428769979152189,0.05779153766769866,0.443935653420403
E02000526,Chiswick North East,E09000018,Hounslow,8513,2,0.234934805591448,4,0.4698696111828968,9,1.0572066251615178,-0.250804426,51.49254439999999,0.35939418747441676,0.0942088570421708,0.161639276055752,0.105471187851051,0.167104320840296,0.0284077345428503,0.0103843399379326,0.0256624492719026,0.3897306397306398,0.32700892857142866,0.16592920353982296,0.4467592592592592,0.38007380073800734,0.7684535324305743,0.9614264292731692,0.8508339124391939,0.36773305813553486,0.2187226248307717
E02000528,Brentford East,E09000018,Hounslow,12382,4,0.323049588111775,10,0.8076239702794379,31,2.5036343078662573,-0.294861394,51.49270171,0.17519443307408927,0.0742206428686803,0.253580294061486,0.251479854878747,0.373469003203316,0.115978895798002,0.0330695308083663,0.0444695684944413,0.5084175084175084,0.48214285714285715,0.2676991150442478,0.611111111111111,0.4649446494464945,0.16300820156996915,0.4643306503042107,0.3253127171646977,0.10392156862745097,0.3426176634546468
E02000529,Heston North,E09000018,Hounslow,8957,3,0.334933571508317,3,0.33493357150831754,45,5.024003572624763,-0.37619744899999996,51.48924511,0.28080229226361036,0.0819470804957016,0.28324154209284,0.291633884080776,0.774029356060606,0.0775331439393939,0.100970643939393,0.360321969696969,0.5942760942760943,0.5859375,0.6327433628318584,0.6921296296296297,0.6937269372693727,0.23412044956753902,0.578793153966804,0.5728630993745657,0.10347437220502236,0.3698733773990603
E02000530,North Hyde & North Cranford,E09000018,Hounslow,7321,6,0.819560169375768,9,1.2293402540636524,16,2.185493785002049,-0.399537959,51.49035227,0.0908718788374949,0.0689796475891271,0.29969064191802,0.363882443928848,0.731168641216908,0.134561942372385,0.117010384671639,0.256106479450051,0.6195286195286196,0.6495535714285714,0.6935840707964601,0.5787037037037036,0.6605166051660517,0.12773985195606644,0.2537789344869784,0.48936761640027804,0.042535259717922255,0.5166042844628495
E02000531,Brentford Central,E09000018,Hounslow,10478,6,0.572628364191639,8,0.7635044855888529,30,2.863141820958198,-0.314347051,51.48519748,0.15349979533360622,0.0857988165680473,0.23978397839784,0.216741674167417,0.28277062977653,0.0729418593402341,0.0245719260907419,0.0422753216600561,0.5892255892255892,0.5524553571428572,0.31305309734513276,0.6574074074074073,0.5313653136531366,0.3951142304433324,0.8361571209431393,0.6409312022237665,0.25012039903680766,0.07274826789838337
E02000532,Chiswick South East,E09000018,Hounslow,9011,3,0.332926423260459,4,0.4439018976806126,9,0.9987792697813783,-0.260307083,51.48165905,0.1518624641833811,0.10931084230385,0.196531791907514,0.136457473162675,0.215720524017467,0.0543668122270742,0.0123362445414847,0.0312227074235807,0.36868686868686873,0.31473214285714285,0.16039823008849555,0.49305555555555547,0.3468634686346863,0.6265967481494508,0.9619090298005827,0.8326963168867269,0.4413312693498452,0.3099068248785538
E02000533,Chiswick South West,E09000018,Hounslow,8438,3,0.355534486845224,5,0.5925574780753733,12,1.422137947380896,-0.274880947,51.483537899999995,0.3115022513303316,0.0986015643517421,0.18570826306914,0.125632377740304,0.187128241732096,0.0434213656911729,0.00892219842969307,0.028669997620747,0.3274410774410774,0.35044642857142866,0.13495575221238934,0.548611111111111,0.30996309963099633,0.5615757246318885,0.900342991089126,0.5985406532314107,0.38517371861025107,0.44612566695866845
E02000534,Brentford West & Osterley Park,E09000018,Hounslow,8045,3,0.372902423865755,4,0.49720323182100684,20,2.4860161591050343,-0.34187534,51.48828943,0.05566925910765452,0.0926041019266625,0.252878753669,0.198690449311357,0.528219791148682,0.0409000497265042,0.0691198408751864,0.242665340626553,0.5244107744107744,0.5145089285714286,0.4004424778761062,0.5578703703703702,0.5387453874538746,0.6434155621992358,0.9289026008721281,0.7507470465601112,0.0783109735122119,0.35537946961853945
E02000535,Heston West,E09000018,Hounslow,9282,10,1.07735401853048,10,1.077354018530489,47,5.063563887093299,-0.390330687,51.48120405,0.23372902169463777,0.0936220642102995,0.263898191560616,0.281759321277071,0.798837584759444,0.0440210956839952,0.118071251749004,0.42815628027123,0.6767676767676768,0.6841517857142858,0.7090707964601769,0.5462962962962963,0.7158671586715867,0.4029161137668068,0.6159533945776384,0.6865531619179986,0.13804609563123496,0.39989647208728196
E02000536,Heston Central & Lampton West,E09000018,Hounslow,9330,3,0.321543408360128,7,0.7502679528403001,58,6.216505894962487,-0.373209109,51.47812331,0.22431436758084325,0.0878885316184351,0.266438356164384,0.239269406392694,0.765562628115222,0.056640414284173,0.11090732549358,0.395619807962023,0.5749158249158248,0.6462053571428572,0.6393805309734513,0.49537037037037024,0.5940959409594095,0.37493804856992113,0.6813112945759148,0.5371091035441279,0.14681802545579636,0.3237636378115792
E02000537,Osterley & Lampton East,E09000018,Hounslow,8974,2,0.222866057499442,6,0.6685981724983285,30,3.3429908624916425,-0.35603363299999996,51.48029058,0.17519443307408927,0.0989525295297526,0.245237573899715,0.22903437705277,0.723085846867749,0.0316705336426914,0.0919953596287703,0.412180974477958,0.4865319865319866,0.5200892857142858,0.5298672566371682,0.41435185185185175,0.5608856088560886,0.6259732369822059,0.8369499646667471,0.8488186240444754,0.08407292741658066,0.35239308752090465
E02000538,Cranford,E09000018,Hounslow,9627,4,0.415498078321387,6,0.6232471174820816,31,3.220110106990755,-0.405941988,51.47352926,0.13876381498158002,0.0746857795782694,0.298151750972763,0.339737354085603,0.780760368663594,0.0732718894009216,0.1286866359447,0.369815668202764,0.6355218855218855,0.6261160714285714,0.713495575221239,0.44907407407407407,0.6088560885608856,0.3845944779293034,0.44252744790499665,0.5761987491313413,0.050980392156862744,0.33033367842637573
E02000539,Syon Green,E09000018,Hounslow,10964,9,0.820868296242247,12,1.0944910616563297,50,4.560379423568041,-0.330037636,51.47292099,0.2554236594351208,0.0717803721269609,0.272871496562665,0.223867442270404,0.352957589285714,0.0726376488095238,0.0357142857142857,0.0864955357142857,0.4604377104377104,0.44642857142857145,0.32190265486725655,0.6712962962962962,0.4538745387453875,0.4836528161921053,0.5578689739568072,0.573419041000695,0.19504643962848298,0.2554750338456638
E02000540,Spring Grove,E09000018,Hounslow,11017,12,1.08922574203503,16,1.452300989380049,55,4.992284650993918,-0.349330385,51.4711895,0.28980761358984863,0.0816011618407915,0.279143037177064,0.248477210670027,0.5446679645252,0.0626216742375081,0.0627298291152931,0.238481505515898,0.5260942760942761,0.5502232142857144,0.5199115044247787,0.4907407407407407,0.5608856088560886,0.42676941278038016,0.7762801840776298,0.5219249478804726,0.14193326453388372,0.19745958429561203
E02000541,Hounslow Meadows,E09000018,Hounslow,9664,7,0.72433774834437,15,1.5521523178807948,34,3.5182119205298013,-0.39100198700000005,51.47025487,0.33278755628325835,0.0798841059602649,0.296510228640193,0.333333333333333,0.737802816901408,0.0763943661971831,0.0971267605633802,0.332619718309859,0.6481481481481481,0.6506696428571428,0.7223451327433629,0.48842592592592593,0.6309963099630996,0.3043373994788086,0.5683827711611714,0.4803335649756776,0.13285173718610252,0.3733773990602851
E02000542,Hounslow West,E09000018,Hounslow,11636,7,0.601581299415606,14,1.2031625988312136,45,3.8673083533860435,-0.376253997,51.46933787,0.3557101923864102,0.0797524922653832,0.283928962946722,0.299934224950669,0.726160068114091,0.0603448275862069,0.0862068965517241,0.380906768837803,0.5648148148148149,0.6729910714285714,0.6216814159292036,0.45833333333333326,0.5904059040590407,0.29839006219124203,0.6689015667281408,0.505767894371091,0.07199862401100791,0.19192482280799555
E02000543,Hounslow High Street,E09000018,Hounslow,13649,3,0.219796322074877,7,0.5128580848413803,33,2.4177595428236502,-0.364725664,51.46529723,0.40687679083094563,0.0561945930104769,0.265368522690698,0.251367878982942,0.657645351319047,0.0499445061043285,0.0815333390250149,0.346538034662341,0.4907407407407407,0.5714285714285714,0.5011061946902654,0.4467592592592592,0.5129151291512916,0.4272650242210107,0.7072855443906307,0.6370917303683113,0.0740282077743378,0.22515330094767858
E02000544,Hounslow East,E09000018,Hounslow,8172,1,0.122369065100342,2,0.24473813020068527,25,3.0592266275085658,-0.34910672299999995,51.46271489,0.2304543593941875,0.102912383749388,0.271777830524567,0.251127462615713,0.48786437370411,0.0425661666056836,0.0604951823393096,0.213318697402122,0.5698653198653197,0.5758928571428572,0.41261061946902655,0.5949074074074073,0.5719557195571955,0.6094421973173032,0.6808631655147452,0.7064628214037526,0.19384244926040592,0.3325635103926097
E02000545,Isleworth & Ivybridge,E09000018,Hounslow,8709,1,0.114823745550579,2,0.22964749110115973,26,2.985417384315076,-0.331256094,51.4624853,0.24273434302087601,0.0864622803995866,0.285678391959799,0.244974874371859,0.365358758098032,0.114289206698447,0.0354479892433687,0.0623395672900623,0.4057239057239057,0.2801339285714286,0.247787610619469,0.648148148148148,0.3948339483394834,0.30286655262274376,0.668867095261897,0.44405837387074354,0.1519779841761266,0.4443338377000876
E02000546,Hounslow Heath,E09000018,Hounslow,9727,1,0.102806620746376,7,0.7196463452246324,33,3.39261848463041,-0.38516051799999995,51.45845631,0.150225133033156,0.0678523696926082,0.302078822000866,0.276310090948463,0.755282051282051,0.0686153846153846,0.142974358974358,0.336615384615384,0.6212121212121212,0.7020089285714286,0.6637168141592921,0.5092592592592592,0.6383763837638377,0.33362643687349114,0.6625588169392785,0.5776233495482974,0.14427244582043344,0.41168272676594725
E02000547,North Feltham & Hatton,E09000018,Hounslow,9965,5,0.501756146512794,10,1.0035122930255895,44,4.415454089312594,-0.417949091,51.45972041,0.10560785918952109,0.0929252383341695,0.298840704164878,0.327393731215114,0.397542735042735,0.0636752136752136,0.0530982905982906,0.130876068376068,0.5656565656565656,0.6941964285714286,0.4767699115044247,0.42361111111111105,0.5092250922509225,0.4109098466802027,0.24197245729847122,0.541591382904795,0.22555899552803577,0.3634626104961376
E02000548,Bedfont,E09000018,Hounslow,10011,6,0.599340725202277,6,0.5993407252022775,25,2.497253021676156,-0.443034975,51.448280600000004,0.09373720835038887,0.0796124263310358,0.279782164737917,0.329248922169276,0.327035043392288,0.0739316708777326,0.0444908271998242,0.0859057453586729,0.6228956228956228,0.7232142857142858,0.5176991150442478,0.48611111111111105,0.5645756457564575,0.2887336328318598,0.1721677381547424,0.46132731063238364,0.08324733402132783,0.374571951899339
E02000549,Feltham East,E09000018,Hounslow,11536,7,0.606796116504854,15,1.3002773925104023,57,4.941054091539528,-0.400011003,51.44877431,0.17191977077363899,0.0929264909847434,0.29692392705839,0.32234297292319,0.372515203775982,0.0491059272034129,0.0590904965054007,0.106381047472088,0.6043771043771043,0.71875,0.506637168141593,0.5393518518518517,0.5682656826568266,0.37236406657180765,0.3506265188989814,0.4286831132731064,0.2262125902992776,0.3406665604841921
E02000550,Feltham Central,E09000018,Hounslow,11066,0,0.0,2,0.1807337791433219,35,3.162841135008133,-0.418100552,51.44502617,0.4388047482603357,0.0560274715344297,0.278217821782178,0.303762376237624,0.385754109391521,0.0897817937133519,0.0359511679323272,0.117850620013457,0.5614478114478114,0.5837053571428572,0.46460176991150437,0.4999999999999999,0.46125461254612554,0.24620697373259365,0.14012651028111484,0.451997915218902,0.12237702098383213,0.3909572350083619
E02000551,Hanworth North,E09000018,Hounslow,9113,2,0.219466695928892,4,0.43893339185778557,16,1.7557335674311423,-0.38892975,51.43892553,0.15390912812116253,0.0724240096565346,0.33306645316253,0.355751267680811,0.361736707685163,0.096935221732064,0.0558393313211051,0.0549106106338518,0.5749158249158248,0.7600446428571428,0.4845132743362832,0.5254629629629629,0.6309963099630996,0.12124894083038898,0.15606956341888,0.37564280750521195,0.07168902648778809,0.4495102333359879
E02000552,Lower Feltham,E09000018,Hounslow,9142,1,0.109385254867643,4,0.4375410194705754,15,1.6407788230146576,-0.427171676,51.43714837,0.09864920180106428,0.0581929555895865,0.299702585220773,0.28231525966598,0.282482458262763,0.0682313089765303,0.0296394870554076,0.0633922090491168,0.5395622895622896,0.5524553571428572,0.4325221238938053,0.4537037037037036,0.4575645756457565,0.4631249100705047,0.42415415639704235,0.5520847810979848,0.12063983488132095,0.4550848132515728
E02000553,Hanworth South,E09000018,Hounslow,7212,3,0.415973377703827,7,0.9706045479755963,23,3.189129229062673,-0.39837634899999996,51.42938977,0.095374539500614,0.0944259567387687,0.280461202866937,0.282642567778124,0.262528387585162,0.0567751703255109,0.0325510976532929,0.0532929598788796,0.4865319865319866,0.5122767857142858,0.3318584070796461,0.6134259259259259,0.4907749077490775,0.37285967801243824,0.3411468656819318,0.49687282835302293,0.22966976264189887,0.5683682408218523
E02000554,Highcroft & Holly Park,E09000019,Islington,10022,1,0.0997804829375374,1,0.09978048293753741,13,1.2971462781879863,-0.122573659,51.57059713,0.577977896029472,0.0603671921772101,0.267370892018779,0.20962441314554,0.394358527553909,0.198213896754519,0.0241777390546721,0.0142670442169461,0.3762626262626263,0.43638392857142855,0.3019911504424778,0.736111111111111,0.26199261992619927,0.06881005291851189,0.4388734724831521,0.1037178596247394,0.28513931888544886,0.4072230628334793
E02000555,Archway East,E09000019,Islington,9917,2,0.20167389331451,5,0.5041847332862761,13,1.3108803065443178,-0.13113196,51.56872386,0.6340564879246829,0.0724009276999092,0.216516453573674,0.171452525675959,0.319302721088435,0.144132653061224,0.0260416666666666,0.0145620748299319,0.42340067340067344,0.44084821428571425,0.3086283185840708,0.8148148148148148,0.3321033210332104,0.19851636317127372,0.5958565297574933,0.2173558026407227,0.3761265909872721,0.4455283905391415
E02000556,Tollington,E09000019,Islington,11405,6,0.526085050416484,10,0.8768084173608066,10,0.8768084173608066,-0.11778449,51.56607772,0.6172738436348753,0.0580447172292854,0.218036943136545,0.170228178196306,0.337729816147082,0.151179056754596,0.0325739408473221,0.0207833733013589,0.3122895622895623,0.39508928571428564,0.2599557522123893,0.6018518518518517,0.22140221402214022,0.17493485107675583,0.6742791154621762,0.23196664350243226,0.28431372549019607,0.3141474874571952
E02000557,Archway West,E09000019,Islington,8876,2,0.225326723749436,5,0.5633168093735917,25,2.8165840468679586,-0.136710534,51.56358649,0.45763405648792477,0.0850608382154123,0.244763473758531,0.194869381030831,0.314254062038404,0.125430822255046,0.0137863121614967,0.0151403249630723,0.43013468013468015,0.38839285714285715,0.28539823008849563,0.7222222222222222,0.3321033210332104,0.18561447824905272,0.6707974973715507,0.10090340514246005,0.27144822841417265,0.2512940989089751
E02000558,Finsbury Park West,E09000019,Islington,10194,3,0.294290759270158,7,0.6866784382970375,19,1.863841475377673,-0.111400648,51.56170318,0.742529676627098,0.0630763194035707,0.30022896393818,0.258156840297653,0.518602029312288,0.276099210822998,0.0479143179255918,0.0127395715896279,0.32912457912457915,0.5,0.3086283185840708,0.5648148148148148,0.24354243542435422,0.05653167916353578,0.27106637480825246,0.1499652536483669,0.21389748882008944,0.3247192800828223
E02000559,Gillespie Road,E09000019,Islington,10524,1,0.0950209045990117,2,0.19004180919802358,6,0.5701254275940707,-0.102479066,51.5598557,0.6111338518215309,0.0507411630558722,0.169535928143713,0.119760479041916,0.274436090225563,0.109820004556846,0.0315561631351105,0.0145819093187514,0.2710437710437711,0.32477678571428564,0.23008849557522118,0.6203703703703703,0.23247232472324725,0.47720986746390825,0.7965666419621159,0.4469770674079222,0.42813897488820085,0.19526957075734652
E02000560,Holloway Nag's Head,E09000019,Islington,9011,1,0.110975474420153,2,0.2219509488403063,0,0.0,-0.11750151699999999,51.55890904,0.5636512484650021,0.0547109088891355,0.211354141066601,0.17449004669452,0.318117580553985,0.10175240248728,0.0204918032786885,0.0228942905596382,0.34259259259259256,0.42187500000000006,0.2931415929203539,0.5740740740740741,0.3210332103321033,0.305456522086684,0.6279839362967304,0.32491313412091727,0.22330581355349158,0.18268694751931194
E02000561,Tufnell Park East,E09000019,Islington,8559,4,0.467344315924757,5,0.584180394905947,12,1.4020329477742728,-0.130766355,51.55824574,0.5051166598444536,0.06975113915177,0.188648897058824,0.118795955882353,0.214820552543248,0.0624838626387813,0.0099406145107152,0.0192357345726826,0.4031986531986532,0.32142857142857145,0.25442477876106195,0.6157407407407406,0.29889298892988925,0.4831252298198212,0.9360037229183543,0.6881341209173037,0.30113519091847263,0.21083857609301587
E02000562,Highbury,E09000019,Islington,8839,5,0.565674850096164,7,0.7919447901346306,12,1.3576196402307954,-0.09607082,51.55449412,0.4891526811297586,0.0750084851227514,0.19559902200489,0.152322738386308,0.294807159062263,0.131711620872195,0.0247038064028232,0.0120998235442399,0.24663299663299665,0.23549107142857145,0.19690265486725664,0.6689814814814815,0.24354243542435422,0.24742202113542983,0.6628001172029853,0.39735927727588605,0.3515995872033023,0.3709484749542088
E02000563,Hilldrop,E09000019,Islington,8617,4,0.46419867703377,5,0.5802483462922131,9,1.0444470233259835,-0.126532651,51.55341602,0.5873925501432666,0.0661483114773122,0.247199402539208,0.228030868807568,0.341857176526042,0.162738628329012,0.0275748291303323,0.0119019561630921,0.40235690235690247,0.39620535714285715,0.30530973451327437,0.6805555555555555,0.3653136531365314,0.09170410398247775,0.450731656871025,0.03095899930507298,0.22098383212934297,0.2954925539539699
E02000564,Lower Holloway,E09000019,Islington,13803,2,0.144896037093385,5,0.36224009273346375,24,1.738752445120626,-0.113408161,51.55280832,0.5198526401964798,0.0397015141635876,0.228749799903954,0.146950536257404,0.334286803966437,0.120327993897787,0.0246948893974065,0.0184973302822273,0.37962962962962954,0.41517857142857145,0.3008849557522124,0.5578703703703702,0.26199261992619927,0.21551103934515337,0.6053706544407866,0.3409659485753995,0.18826969384244926,0.2068567332961695
E02000565,Newington Green,E09000019,Islington,9054,2,0.220896841175171,6,0.6626905235255136,19,2.0985199911641264,-0.08492896800000001,51.55019265,0.6418338108882522,0.05168986083499,0.214122428244856,0.180340360680721,0.378282643214852,0.179430804934652,0.0293147673140344,0.0113594723341883,0.29040404040404044,0.36049107142857145,0.21902654867256635,0.6296296296296294,0.25830258302583026,0.10711602103950502,0.5494234647270722,0.10555941626129256,0.3183350533195734,0.34801306044437363
E02000566,Highbury Fields,E09000019,Islington,9383,1,0.106575722050516,3,0.31972716615155067,7,0.7460300543536182,-0.10496953699999999,51.54923657,0.46541137945149413,0.0657572205051689,0.167687908496732,0.106209150326797,0.227217050465458,0.0755756981871631,0.0186183243508084,0.0113914747672709,0.3594276094276093,0.31138392857142855,0.23340707964601767,0.6874999999999999,0.23247232472324725,0.41356376600745015,0.8211965045933229,0.6461084086170952,0.42418300653594765,0.16910886358206578
E02000567,Canonbury East & Mildmay Park,E09000019,Islington,11528,3,0.260235947258848,3,0.260235947258848,26,2.255378209576683,-0.088496975,51.54574213,0.6262791649611135,0.0601145038167938,0.19295846863784,0.144419757306443,0.275535817725429,0.106487738945742,0.0222050588916779,0.0124541417262019,0.3257575757575757,0.49665178571428575,0.22345132743362825,0.6898148148148148,0.2398523985239852,0.23151449263777196,0.5143315120908668,0.231862404447533,0.359391124871001,0.21808552998327627
E02000568,Caledonian Road,E09000019,Islington,12909,6,0.464792005577504,10,0.7746533426291734,28,2.169029359361686,-0.120036302,51.54541648,0.4244781006958658,0.0553102486637229,0.26116578349735,0.23593237446379,0.379532467532467,0.157090909090909,0.0381298701298701,0.013090909090909,0.40235690235690247,0.42968750000000006,0.32079646017699104,0.6944444444444443,0.34317343173431736,0.17039441078194695,0.2049501025526121,0.1397498262682418,0.20712074303405573,0.3454248626264235
E02000569,Islington North & Canonbury West,E09000019,Islington,11123,6,0.539422817585183,8,0.7192304234469118,27,2.427402679133327,-0.097627244,51.54363251,0.5738845681539092,0.0785759237615751,0.191889794334497,0.154637175009701,0.276292157254041,0.112751945719417,0.0224506086609459,0.013570145679505,0.32407407407407407,0.42410714285714296,0.21681415929203537,0.6921296296296297,0.23247232472324725,0.18225711042542644,0.5532497974801358,0.2723245309242529,0.37586859305125553,0.28334793342358844
E02000570,Barnsbury East,E09000019,Islington,9957,2,0.200863713970071,4,0.4017274279401426,15,1.5064778547755349,-0.11029641300000001,51.54077251,0.5747032337290219,0.062167319473737,0.157983508245877,0.0997001499250375,0.187347649448636,0.0545560069645966,0.0105629715612304,0.0168311085316308,0.28367003367003363,0.31584821428571425,0.1725663716814159,0.6273148148148148,0.23247232472324725,0.4896001534796719,0.7773143280649443,0.46174426685198056,0.4245958032335741,0.19483156804969343
E02000571,Islington East & Arlington,E09000019,Islington,9191,3,0.326406267000326,6,0.6528125340006529,23,2.5024480470025026,-0.09348117800000001,51.53799462,0.6483831354891528,0.0719181808290719,0.19757665677547,0.171612265084075,0.285020545386626,0.11617482256257,0.0293861287510895,0.0134478894284646,0.351010101010101,0.5993303571428572,0.21681415929203537,0.6134259259259259,0.3394833948339483,0.10893859214375928,0.3923369930539996,0.13877692842251563,0.2740970072239422,0.19526957075734652
E02000572,Barnsbury West,E09000019,Islington,9267,7,0.755368511924031,7,0.7553685119240315,21,2.2661055357720947,-0.11721305800000001,51.53619738,0.7531723291035614,0.0678752562857451,0.255648038049941,0.241379310344828,0.444405553611013,0.168475090421187,0.0754871076887177,0.0232178275580445,0.3282828282828283,0.34933035714285715,0.24225663716814153,0.6944444444444443,0.2767527675276753,0.06283074069929176,0.3215326013892001,0.05399583043780404,0.2962848297213622,0.2721589551644501
E02000573,Angel,E09000019,Islington,10399,18,1.73093566689104,20,1.9232618521011635,22,2.11558803731128,-0.102948554,51.53453521,0.4776913630781826,0.0689489373978267,0.137675655146221,0.0960881124192936,0.204749827069402,0.0555683652294212,0.0130274383214203,0.0177542079778648,0.21717171717171713,0.3013392857142857,0.13827433628318578,0.49537037037037024,0.22878228782287824,0.39735247565908327,0.7157827608197315,0.4156011118832523,0.3932920536635707,0.07175280719917178
E02000574,King's Cross & Pentonville,E09000019,Islington,9588,3,0.312891113892365,9,0.9386733416770964,14,1.4601585314977055,-0.11353029699999999,51.53122495,0.5603765861645519,0.059136420525657,0.177226406734603,0.143774922463447,0.309728267262675,0.0919891777437948,0.0302317374426538,0.0182331490412892,0.16161616161616155,0.3024553571428572,0.12831858407079647,0.5023148148148148,0.19188191881918826,0.2865913124110697,0.7142315448387597,0.31045865184155663,0.27966976264189886,0.14207215099147888
E02000575,Clerkenwell,E09000019,Islington,15138,3,0.198176773682124,6,0.39635354736424894,22,1.4532963403355794,-0.104392396,51.52504071,0.5116659844453542,0.0396353547364248,0.167446362316503,0.12985965478303,0.308941037934224,0.0840272520817562,0.026747413575574,0.0379342249137858,0.16414141414141414,0.26562500000000006,0.09513274336283187,0.38657407407407407,0.18081180811808123,0.2797486770372028,0.6298453954738965,0.3349200833912439,0.21011351909184725,0.1437047065381859
E02000576,Old Street & St Luke's,E09000019,Islington,11838,3,0.25342118601115,4,0.33789491468153404,19,1.6050008447372868,-0.092160293,51.52461447,0.4965206713057717,0.0562595032944754,0.207831325301205,0.189990732159407,0.357903706859821,0.142735406902428,0.0233276523221133,0.0216233489561141,0.26936026936026936,0.3024553571428572,0.1482300884955752,0.3935185185185185,0.23616236162361626,0.1948552334969384,0.4365638842448164,0.3717512161223072,0.2513243894048847,0.19885322927450827
